timestamp,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,ignore,date,body_pct,high_pct
1719154800000,1.44,1.567,1.435,1.468,760677.11,1719158399999,1140846.81157000,14698,464966.86000000,697089.83622000,0,2024-06-23 15:00:00,1.9444444444444462,8.819444444444445
1723406400000,1.129,1.49,1.112,1.238,2530505.71,1723409999999,3173715.45952000,37650,1354473.76000000,1693834.04267000,0,2024-08-11 20:00:00,9.654561558901682,31.975199291408323
1723410000000,1.235,1.355,1.21,1.25,985696.16,1723413599999,1255579.14924000,16153,506962.00000000,646717.43489000,0,2024-08-11 21:00:00,1.214574898785417,9.716599190283391
1723442400000,1.157,1.32,1.156,1.229,1143030.69,1723445999999,1441192.19773000,25769,620052.08000000,780864.66290000,0,2024-08-12 06:00:00,6.22299049265342,14.088159031979258
1723485600000,1.166,1.242,1.165,1.24,257710.53,1723489199999,309537.90177000,3840,153263.21000000,184516.52266000,0,2024-08-12 18:00:00,6.346483704974277,6.518010291595204
1727938800000,1.163,1.28,1.14,1.263,575804.36,1727942399999,692896.88294000,5267,403250.69000000,484145.34250000,0,2024-10-03 07:00:00,8.598452278589843,10.060189165950128
1727942400000,1.263,1.48,1.209,1.376,3458569.57,1727945999999,4669105.89718000,52619,1853545.80000000,2504666.76404000,0,2024-10-03 08:00:00,8.94695170229612,17.181314330958045
1728158400000,1.211,1.389,1.201,1.301,2386870.11,1728161999999,3094612.82228000,23679,1294334.38000000,1678706.23351000,0,2024-10-05 20:00:00,7.431874483897594,14.69859620148637
1728327600000,1.316,1.559,1.315,1.485,2140186.73,1728331199999,3114704.38009000,29907,1138207.43000000,1655091.79457000,0,2024-10-07 19:00:00,12.8419452887538,18.465045592705156
1728338400000,1.436,1.623,1.411,1.535,1894917.62,1728341999999,2889952.45699000,22099,1003505.56000000,1531305.96541000,0,2024-10-07 22:00:00,6.894150417827297,13.022284122562677
1728342000000,1.533,1.85,1.5,1.642,2321875.68,1728345599999,3825517.43513000,33248,1159777.76000000,1914962.79227000,0,2024-10-07 23:00:00,7.110241356816699,20.678408349641238
1728360000000,1.537,1.634,1.497,1.614,683209.54,1728363599999,1070315.94465000,9883,388505.69000000,609704.00650000,0,2024-10-08 04:00:00,5.009759271307755,6.310995445673388
1728396000000,1.379,1.523,1.358,1.473,483373.96,1728399599999,703598.42088000,9588,282326.71000000,410200.61711000,0,2024-10-08 14:00:00,6.816533720087026,10.442349528643938
1728399600000,1.476,1.848,1.425,1.8,1579305.16,1728403199999,2589469.10552000,27678,910130.59000000,1496455.03018000,0,2024-10-08 15:00:00,21.951219512195127,25.203252032520336
1728403200000,1.799,2.08,1.64,1.691,5536887.33,1728406799999,10542032.19574000,97646,2764507.79000000,5282850.69212000,0,2024-10-08 16:00:00,-6.0033351862145565,15.619788771539753
1728460800000,1.459,1.573,1.447,1.569,895843.21,1728464399999,1366449.15872000,11610,521066.80000000,796795.35190000,0,2024-10-09 08:00:00,7.539410555174768,7.813570938999306
1728464400000,1.568,1.824,1.56,1.673,2835336.47,1728467999999,4882286.96407000,44078,1449798.59000000,2494492.83677000,0,2024-10-09 09:00:00,6.696428571428569,16.3265306122449
1728543600000,1.56,1.7,1.542,1.638,509777.64,1728547199999,833607.06513000,9004,277450.66000000,454281.31437000,0,2024-10-10 07:00:00,4.99999999999999,8.974358974358967
1728547200000,1.64,1.819,1.64,1.726,1763787.39,1728550799999,3041611.19645000,27840,887001.81000000,1532718.18140000,0,2024-10-10 08:00:00,5.243902439024395,10.914634146341468
1728828000000,1.6,1.76,1.591,1.682,1105201.41,1728831599999,1876234.11520000,15946,615598.37000000,1044629.37883000,0,2024-10-13 14:00:00,5.124999999999991,9.999999999999995
1730116800000,1.33,1.687,1.33,1.652,3332740.06,1730120399999,5146620.27194000,44603,1882497.68000000,2889192.77238000,0,2024-10-28 12:00:00,24.21052631578946,26.84210526315789
1730131200000,1.538,2.049,1.536,1.826,5121773.23,1730134799999,9572585.41607000,95819,2800878.05000000,5225975.46173000,0,2024-10-28 16:00:00,18.725617685305593,33.22496749024707
1730476800000,1.555,1.735,1.552,1.625,1651963.72,1730480399999,2734770.49570000,23729,906358.22000000,1500643.12589000,0,2024-11-01 16:00:00,4.5016077170418045,11.57556270096464
1733644800000,1.793,1.902,1.786,1.888,804464.9,1733648399999,1497756.37904000,10542,471512.10000000,878001.12107000,0,2024-12-08 08:00:00,5.298382598996095,6.0791968767428886
1734696000000,1.216,1.288,1.212,1.279,130290.28,1734699599999,162974.20082000,1645,65138.16000000,81411.61190000,0,2024-12-20 12:00:00,5.180921052631574,5.921052631578952
1738558800000,0.827,0.883,0.825,0.883,89081.29,1738562399999,76096.45013000,1002,56943.96000000,48626.35837000,0,2025-02-03 05:00:00,6.7714631197098,6.7714631197098
1738699200000,0.949,1.024,0.937,1.016,655486.81,1738702799999,651505.38814000,4493,333372.46000000,331564.81069000,0,2025-02-04 20:00:00,7.060063224446793,7.903055848261335
1738778400000,0.971,1.076,0.971,1.037,706661.64,1738781999999,729190.30370000,5268,441538.68000000,455287.55917000,0,2025-02-05 18:00:00,6.797116374871262,10.813594232749752
1739541600000,1.104,1.209,1.104,1.156,1371998.96,1739545199999,1607070.71171000,10104,725056.94000000,848475.58088000,0,2025-02-14 14:00:00,4.7101449275362155,9.510869565217389
1740906000000,1.048,1.138,1.028,1.033,1847983.5,1740909599999,2003871.10550000,14421,983394.98000000,1069229.86513000,0,2025-03-02 09:00:00,-1.4312977099236759,8.587786259541971
1741460400000,0.944,1.037,0.941,0.954,963390.97,1741463999999,952041.74148000,6915,549272.06000000,543802.45684000,0,2025-03-08 19:00:00,1.059322033898306,9.851694915254235
1741723200000,0.865,0.909,0.861,0.909,123537.66,1741726799999,109048.07666000,679,94251.56000000,83381.13165000,0,2025-03-11 20:00:00,5.086705202312143,5.086705202312143
1743886800000,0.753,0.902,0.751,0.874,1067103.14,1743890399999,895469.22427000,7139,635981.66000000,528064.57680000,0,2025-04-05 21:00:00,16.06905710491368,19.787516600265604
1744189200000,0.709,0.782,0.706,0.72,987056.89,1744192799999,741391.14323000,7334,598400.28000000,449750.95365000,0,2025-04-09 09:00:00,1.5514809590973215,10.296191819464044
1746514800000,0.78,1.368,0.78,1.094,3603311.58,1746518399999,4110195.19272000,32444,1926410.42000000,2175348.62501000,0,2025-05-06 07:00:00,40.25641025641026,75.3846153846154
1746522000000,1.112,1.234,1.063,1.17,3796501.73,1746525599999,4371525.15606000,27485,1922002.69000000,2212479.54968000,0,2025-05-06 09:00:00,5.215827338129481,10.971223021582723
1746532800000,1.104,1.265,1.088,1.185,3555940.71,1746536399999,4244566.93123000,20525,1748806.48000000,2085665.47188000,0,2025-05-06 12:00:00,7.336956521739127,14.583333333333314
1746676800000,0.937,1.022,0.931,0.961,633904.66,1746680399999,616153.25730000,6646,377548.19000000,366445.08063000,0,2025-05-08 04:00:00,2.5613660618996703,9.071504802561362
1746943200000,1.188,1.308,1.181,1.289,962928.41,1746946799999,1188605.14488000,9695,588050.31000000,726811.72501000,0,2025-05-11 06:00:00,8.5016835016835,10.101010101010111
1746946800000,1.288,1.444,1.273,1.401,2501986.93,1746950399999,3465096.23785000,27069,1363600.24000000,1888942.86621000,0,2025-05-11 07:00:00,8.773291925465838,12.111801242236018
1747101600000,1.104,1.19,1.06,1.173,665166.37,1747105199999,752396.78428000,4932,336014.28000000,381127.59275000,0,2025-05-13 02:00:00,6.249999999999996,7.789855072463754
1751875200000,0.703,0.745,0.697,0.739,379324.93,1751878799999,274147.33496000,2286,247958.65000000,179283.14889000,0,2025-07-07 08:00:00,5.120910384068283,5.974395448079664
