pair,stake_amount,max_stake_amount,amount,open_date,close_date,open_rate,close_rate,fee_open,fee_close,trade_duration,profit_ratio,profit_abs,exit_reason,initial_stop_loss_abs,initial_stop_loss_ratio,stop_loss_abs,stop_loss_ratio,min_rate,max_rate,is_open,enter_tag,leverage,is_short,open_timestamp,close_timestamp,orders,funding_fees,weekday,regime_at_open,specialist,cumulative_profit,equity,peak,drawdown_abs,drawdown_pct
BNB/USDT:USDT,174.67736,174.67736,1.43,2026-02-18 13:45:00+00:00,2026-02-18 15:00:00+00:00,610.76,612.05,0.0005,0.0005,75,-0.01557368015332573,-3.80661281,airbag_1m_pump_real,625.41,-0.12,625.41,-0.12,607.53,614.11,False,SNIPER_BEAR_SHORT,5.0,True,1771422300000,1771426800000,"[{'amount': 1.43, 'safe_price': 610.76, 'ft_order_side': 'sell', 'order_filled_timestamp': 1771422300000, 'ft_is_entry': True, 'ft_order_tag': 'SNIPER_BEAR_SHORT', 'cost': 873.8234934}, {'amount': 1.43, 'safe_price': 612.05, 'ft_order_side': 'buy', 'order_filled_timestamp': 1771426800000, 'ft_is_entry': False, 'ft_order_tag': 'airbag_1m_pump_real', 'cost': 875.6691157499998}]",0.0,2,LATERAL,🔮 Lateral (USANDO BEAR),3585.5886804139986,4585.588680413999,4702.743731993999,117.15505157999996,2.491206373482855
AVAX/USDT:USDT,174.2314,174.2314,97.0,2026-02-18 13:50:00+00:00,2026-02-18 15:25:00+00:00,8.981,9.055,0.0005,0.0005,95,-0.04624180479060375,-11.2738444,airbag_1m_pump_real,9.196,-0.12,9.196,-0.12,8.934,9.076,False,SNIPER_BEAR_SHORT,5.0,True,1771422600000,1771428300000,"[{'amount': 97.0, 'safe_price': 8.981, 'ft_order_side': 'sell', 'order_filled_timestamp': 1771422600000, 'ft_is_entry': True, 'ft_order_tag': 'SNIPER_BEAR_SHORT', 'cost': 871.5925785}, {'amount': 97.0, 'safe_price': 9.055, 'ft_order_side': 'buy', 'order_filled_timestamp': 1771428300000, 'ft_is_entry': False, 'ft_order_tag': 'airbag_1m_pump_real', 'cost': 878.7741674999999}]",0.0,2,LATERAL,🔮 Lateral (USANDO BEAR),3574.3148360139985,4574.3148360139985,4702.743731993999,128.42889598000056,2.7309354559608487
LINK/USDT:USDT,175.18863,175.18863,100.95,2026-02-18 13:50:00+00:00,2026-02-18 15:10:00+00:00,8.677,8.768,0.0005,0.0005,80,-0.05749244332346566,-14.093780918,airbag_1m_pump_real,8.885,-0.12,8.885,-0.12,8.657,8.795,False,SNIPER_BEAR_SHORT,5.0,True,1771422600000,1771427400000,"[{'amount': 100.95, 'safe_price': 8.677, 'ft_order_side': 'sell', 'order_filled_timestamp': 1771422600000, 'ft_is_entry': True, 'ft_order_tag': 'SNIPER_BEAR_SHORT', 'cost': 876.381121575}, {'amount': 100.95, 'safe_price': 8.768, 'ft_order_side': 'buy', 'order_filled_timestamp': 1771427400000, 'ft_is_entry': False, 'ft_order_tag': 'airbag_1m_pump_real', 'cost': 885.5721648}]",0.0,2,LATERAL,🔮 Lateral (USANDO BEAR),3560.2210550959985,4560.221055095999,4702.743731993999,142.5226768980001,3.030628182615628
SOL/USDT:USDT,175.16114,175.16114,10.63,2026-02-18 13:50:00+00:00,2026-02-18 14:45:00+00:00,82.39,81.78,0.0005,0.0005,55,0.032053592034517076,7.85643103,trailing_stop_loss,84.36,-0.12,81.78,-0.01,81.62,82.82,False,SNIPER_BEAR_SHORT,5.0,True,1771422600000,1771425900000,"[{'amount': 10.63, 'safe_price': 82.39, 'ft_order_side': 'sell', 'order_filled_timestamp': 1771422600000, 'ft_is_entry': True, 'ft_order_tag': 'SNIPER_BEAR_SHORT', 'cost': 876.2436028500001}, {'amount': 10.63, 'safe_price': 81.78, 'ft_order_side': 'buy', 'order_filled_timestamp': 1771425900000, 'ft_is_entry': False, 'ft_order_tag': 'trailing_stop_loss', 'cost': 869.7560607}]",0.0,2,LATERAL,🔮 Lateral (USANDO BEAR),3568.0774861259983,4568.077486125998,4702.743731993999,134.66624586800117,2.863567601011966
ETH/USDT:USDT,174.96599,174.96599,0.445,2026-02-18 13:50:00+00:00,2026-02-18 14:45:00+00:00,1965.91,1957.1,0.0005,0.0005,55,0.017426842910506238,4.266612378,trailing_stop_loss,2013.09,-0.12,1957.1,-0.01,1953.2,1976.43,False,SNIPER_BEAR_SHORT,5.0,True,1771422600000,1771425900000,"[{'amount': 0.445, 'safe_price': 1965.91, 'ft_order_side': 'sell', 'order_filled_timestamp': 1771422600000, 'ft_is_entry': True, 'ft_order_tag': 'SNIPER_BEAR_SHORT', 'cost': 875.267364975}, {'amount': 0.445, 'safe_price': 1957.1, 'ft_order_side': 'buy', 'order_filled_timestamp': 1771425900000, 'ft_is_entry': False, 'ft_order_tag': 'trailing_stop_loss', 'cost': 871.3449547499999}]",0.0,2,LATERAL,🔮 Lateral (USANDO BEAR),3572.3440985039983,4572.344098503998,4702.743731993999,130.39963349000118,2.7728415776275086
ETH/USDT:USDT,177.171018,177.171018,0.453,2026-02-18 14:50:00+00:00,2026-02-18 15:35:00+00:00,1955.53,2002.46,0.0005,0.0005,45,-0.1251155996579505,-31.018084622,stop_loss,2002.46,-0.12,2002.46,-0.12,1955.25,2004.27,False,SNIPER_BEAR_SHORT,5.0,True,1771426200000,1771428900000,"[{'amount': 0.453, 'safe_price': 1955.53, 'ft_order_side': 'sell', 'order_filled_timestamp': 1771426200000, 'ft_is_entry': True, 'ft_order_tag': 'SNIPER_BEAR_SHORT', 'cost': 886.298017545}, {'amount': 0.453, 'safe_price': 2002.46, 'ft_order_side': 'buy', 'order_filled_timestamp': 1771428900000, 'ft_is_entry': False, 'ft_order_tag': 'stop_loss', 'cost': 907.5679371900001}]",0.0,2,LATERAL,🔮 Lateral (USANDO BEAR),3541.3260138819983,4541.326013881999,4702.743731993999,161.41771811200033,3.4324157834464435
BTC/USDT:USDT,173.537,173.537,0.013,2026-02-18 14:50:00+00:00,2026-02-18 18:05:00+00:00,66745.0,67084.0,0.0005,0.0005,195,-0.03024027252451375,-7.343255178,airbag_1m_pump_real,68346.8,-0.12,68346.8,-0.12,66744.9,68336.0,False,SNIPER_BEAR_SHORT,5.0,True,1771426200000,1771437900000,"[{'amount': 0.013, 'safe_price': 66745.0, 'ft_order_side': 'sell', 'order_filled_timestamp': 1771426200000, 'ft_is_entry': True, 'ft_order_tag': 'SNIPER_BEAR_SHORT', 'cost': 868.1188424999999}, {'amount': 0.013, 'safe_price': 67084.0, 'ft_order_side': 'buy', 'order_filled_timestamp': 1771437900000, 'ft_is_entry': False, 'ft_order_tag': 'airbag_1m_pump_real', 'cost': 872.5280459999999}]",0.03170622930005406,2,LATERAL,🔮 Lateral (USANDO BEAR),3533.982758703998,4533.982758703998,4702.743731993999,168.76097329000095,3.588564100184235
SOL/USDT:USDT,177.37374,177.37374,10.83,2026-02-18 14:50:00+00:00,2026-02-18 15:40:00+00:00,81.89,83.85,0.0005,0.0005,50,-0.12479496556191148,-30.973994939999997,stop_loss,83.85,-0.12,83.85,-0.12,81.89,83.97,False,SNIPER_BEAR_SHORT,5.0,True,1771426200000,1771429200000,"[{'amount': 10.83, 'safe_price': 81.89, 'ft_order_side': 'sell', 'order_filled_timestamp': 1771426200000, 'ft_is_entry': True, 'ft_order_tag': 'SNIPER_BEAR_SHORT', 'cost': 887.31213435}, {'amount': 10.83, 'safe_price': 83.85, 'ft_order_side': 'buy', 'order_filled_timestamp': 1771429200000, 'ft_is_entry': False, 'ft_order_tag': 'stop_loss', 'cost': 908.5495477499999}]",0.0,2,LATERAL,🔮 Lateral (USANDO BEAR),3503.008763763998,4503.008763763998,4702.743731993999,199.73496823000096,4.247200774967847
AVAX/USDT:USDT,165.7074,165.7074,93.0,2026-02-18 18:45:00+00:00,2026-02-18 19:30:00+00:00,8.909,8.858,0.0005,0.0005,45,0.0236488768573309,5.4835683,trailing_stop_loss,9.122,-0.12,8.858,-0.01,8.841,8.949,False,SNIPER_BEAR_SHORT,5.0,True,1771440300000,1771443000000,"[{'amount': 93.0, 'safe_price': 8.909, 'ft_order_side': 'sell', 'order_filled_timestamp': 1771440300000, 'ft_is_entry': True, 'ft_order_tag': 'SNIPER_BEAR_SHORT', 'cost': 828.9512685}, {'amount': 93.0, 'safe_price': 8.858, 'ft_order_side': 'buy', 'order_filled_timestamp': 1771443000000, 'ft_is_entry': False, 'ft_order_tag': 'trailing_stop_loss', 'cost': 824.205897}]",0.0,2,BEAR,🦅 Bear (USANDO BEAR),3508.492332063998,4508.492332063998,4702.743731993999,194.25139993000084,4.1305971790139795
XRP/USDT:USDT,167.20784,167.20784,582.2,2026-02-18 19:20:00+00:00,2026-02-18 19:30:00+00:00,1.436,1.4298,0.0005,0.0005,10,0.01660684102496931,3.8855678679999994,trailing_stop_loss,1.4704,-0.12,1.4298,-0.01,1.427,1.4389,False,SNIPER_BEAR_SHORT,5.0,True,1771442400000,1771443000000,"[{'amount': 582.2, 'safe_price': 1.436, 'ft_order_side': 'sell', 'order_filled_timestamp': 1771442400000, 'ft_is_entry': True, 'ft_order_tag': 'SNIPER_BEAR_SHORT', 'cost': 836.4572196}, {'amount': 582.2, 'safe_price': 1.4298, 'ft_order_side': 'buy', 'order_filled_timestamp': 1771443000000, 'ft_is_entry': False, 'ft_order_tag': 'trailing_stop_loss', 'cost': 832.8457747799999}]",0.0,2,BEAR,🦅 Bear (USANDO BEAR),3512.3778999319984,4512.377899931998,4702.743731993999,190.36583206200066,4.047973755552359
BNB/USDT:USDT,166.99932,166.99932,1.38,2026-02-18 19:30:00+00:00,2026-02-18 19:35:00+00:00,605.07,602.2,0.0005,0.0005,5,0.01873749111156302,4.37861718,trailing_stop_loss,619.59,-0.12,602.2,-0.01,600.88,605.89,False,SNIPER_BEAR_SHORT,5.0,True,1771443000000,1771443300000,"[{'amount': 1.38, 'safe_price': 605.07, 'ft_order_side': 'sell', 'order_filled_timestamp': 1771443000000, 'ft_is_entry': True, 'ft_order_tag': 'SNIPER_BEAR_SHORT', 'cost': 835.4140983}, {'amount': 1.38, 'safe_price': 602.2, 'ft_order_side': 'buy', 'order_filled_timestamp': 1771443300000, 'ft_is_entry': False, 'ft_order_tag': 'trailing_stop_loss', 'cost': 831.4515179999999}]",0.0,2,BEAR,🦅 Bear (USANDO BEAR),3516.7565171119986,4516.756517111999,4702.743731993999,185.98721488200044,3.954866041640344
SOL/USDT:USDT,168.31934,168.31934,10.43,2026-02-18 19:35:00+00:00,2026-02-18 23:05:00+00:00,80.69,81.26,0.0005,0.0005,210,-0.04035820116031494,-9.50553695,airbag_1m_pump_real,82.62,-0.12,82.62,-0.12,80.37,81.59,False,SNIPER_BEAR_SHORT,5.0,True,1771443300000,1771455900000,"[{'amount': 10.43, 'safe_price': 80.69, 'ft_order_side': 'sell', 'order_filled_timestamp': 1771443300000, 'ft_is_entry': True, 'ft_order_tag': 'SNIPER_BEAR_SHORT', 'cost': 842.0174983499999}, {'amount': 10.43, 'safe_price': 81.26, 'ft_order_side': 'buy', 'order_filled_timestamp': 1771455900000, 'ft_is_entry': False, 'ft_order_tag': 'airbag_1m_pump_real', 'cost': 847.9655709}]",0.0,2,BEAR,🦅 Bear (USANDO BEAR),3507.2509801619985,4507.250980161998,4702.743731993999,195.49275183200098,4.156993512149355
LINK/USDT:USDT,168.435988,168.435988,98.42,2026-02-18 19:35:00+00:00,2026-02-18 23:00:00+00:00,8.557,8.57,0.0005,0.0005,205,-0.012606221306282453,-2.9711915380000002,airbag_1m_pump_real,8.762,-0.12,8.762,-0.12,8.511,8.61,False,SNIPER_BEAR_SHORT,5.0,True,1771443300000,1771455600000,"[{'amount': 98.42, 'safe_price': 8.557, 'ft_order_side': 'sell', 'order_filled_timestamp': 1771443300000, 'ft_is_entry': True, 'ft_order_tag': 'SNIPER_BEAR_SHORT', 'cost': 842.60102997}, {'amount': 98.42, 'safe_price': 8.57, 'ft_order_side': 'buy', 'order_filled_timestamp': 1771455600000, 'ft_is_entry': False, 'ft_order_tag': 'airbag_1m_pump_real', 'cost': 843.8811297}]",0.0,2,BEAR,🦅 Bear (USANDO BEAR),3504.2797886239987,4504.279788623999,4702.743731993999,198.46394337000038,4.220173470644341
AVAX/USDT:USDT,168.416,168.416,95.0,2026-02-18 19:35:00+00:00,2026-02-18 21:25:00+00:00,8.864,8.881,0.0005,0.0005,110,-0.014601445578384862,-3.4410425,airbag_1m_pump_real,9.076,-0.12,9.076,-0.12,8.814,8.913,False,SNIPER_BEAR_SHORT,5.0,True,1771443300000,1771449900000,"[{'amount': 95.0, 'safe_price': 8.864, 'ft_order_side': 'sell', 'order_filled_timestamp': 1771443300000, 'ft_is_entry': True, 'ft_order_tag': 'SNIPER_BEAR_SHORT', 'cost': 842.50104}, {'amount': 95.0, 'safe_price': 8.881, 'ft_order_side': 'buy', 'order_filled_timestamp': 1771449900000, 'ft_is_entry': False, 'ft_order_tag': 'airbag_1m_pump_real', 'cost': 844.1168475}]",0.0,2,BEAR,🦅 Bear (USANDO BEAR),3500.8387461239986,4500.838746123998,4702.743731993999,201.90498587000093,4.293344425646423
DOGE/USDT:USDT,168.43899,168.43899,8607.0,2026-02-18 19:35:00+00:00,2026-02-18 20:40:00+00:00,0.09785,0.0989,0.0005,0.0005,65,-0.05870973296658945,-13.837689067999998,airbag_1m_pump_real,0.10019,-0.12,0.10019,-0.12,0.09741,0.09909,False,SNIPER_BEAR_SHORT,5.0,True,1771443300000,1771447200000,"[{'amount': 8607.0, 'safe_price': 0.09785, 'ft_order_side': 'sell', 'order_filled_timestamp': 1771443300000, 'ft_is_entry': True, 'ft_order_tag': 'SNIPER_BEAR_SHORT', 'cost': 842.6160474750001}, {'amount': 8607.0, 'safe_price': 0.0989, 'ft_order_side': 'buy', 'order_filled_timestamp': 1771447200000, 'ft_is_entry': False, 'ft_order_tag': 'airbag_1m_pump_real', 'cost': 851.65791615}]",0.0,2,BEAR,🦅 Bear (USANDO BEAR),3487.0010570559984,4487.001057055999,4702.743731993999,215.74267493800016,4.5875915685187385
ETH/USDT:USDT,168.347732,168.347732,0.434,2026-02-18 19:35:00+00:00,2026-02-18 19:40:00+00:00,1939.49,1929.03,0.0005,0.0005,5,0.02199032993854377,5.1802396239999995,trailing_stop_loss,1986.03,-0.12,1925.48,-0.01,1921.64,1940.14,False,SNIPER_BEAR_SHORT,5.0,True,1771443300000,1771443600000,"[{'amount': 0.434, 'safe_price': 1939.49, 'ft_order_side': 'sell', 'order_filled_timestamp': 1771443300000, 'ft_is_entry': True, 'ft_order_tag': 'SNIPER_BEAR_SHORT', 'cost': 842.1595293299999}, {'amount': 0.434, 'safe_price': 1929.03, 'ft_order_side': 'buy', 'order_filled_timestamp': 1771443600000, 'ft_is_entry': False, 'ft_order_tag': 'trailing_stop_loss', 'cost': 837.6176195099999}]",0.0,2,BEAR,🦅 Bear (USANDO BEAR),3492.1812966799985,4492.181296679999,4702.743731993999,210.56243531400014,4.477438008826393
XRP/USDT:USDT,168.883902,168.883902,593.7,2026-02-18 19:40:00+00:00,2026-02-18 23:05:00+00:00,1.4223,1.4155,0.0005,0.0005,205,0.018926358348969885,4.472662698,trailing_stop_loss,1.4564,-0.12,1.4155,-0.01,1.4127,1.4324,False,SNIPER_BEAR_SHORT,5.0,True,1771443600000,1771455900000,"[{'amount': 593.7, 'safe_price': 1.4223, 'ft_order_side': 'sell', 'order_filled_timestamp': 1771443600000, 'ft_is_entry': True, 'ft_order_tag': 'SNIPER_BEAR_SHORT', 'cost': 844.841719755}, {'amount': 593.7, 'safe_price': 1.4155, 'ft_order_side': 'buy', 'order_filled_timestamp': 1771455900000, 'ft_is_entry': False, 'ft_order_tag': 'trailing_stop_loss', 'cost': 840.802541175}]",0.0,2,BEAR,🦅 Bear (USANDO BEAR),3496.6539593779985,4496.653959377998,4702.743731993999,206.08977261600103,4.382330493875697
BTC/USDT:USDT,158.2644,158.2644,0.012,2026-02-18 19:40:00+00:00,2026-02-18 23:00:00+00:00,65943.5,66379.0,0.0005,0.0005,200,-0.03805623041717922,-8.427909,airbag_1m_pump_real,67526.1,-0.12,67526.1,-0.12,65921.9,66528.8,False,SNIPER_BEAR_SHORT,5.0,True,1771443600000,1771455600000,"[{'amount': 0.012, 'safe_price': 65943.5, 'ft_order_side': 'sell', 'order_filled_timestamp': 1771443600000, 'ft_is_entry': True, 'ft_order_tag': 'SNIPER_BEAR_SHORT', 'cost': 791.7176609999999}, {'amount': 0.012, 'safe_price': 66379.0, 'ft_order_side': 'buy', 'order_filled_timestamp': 1771455600000, 'ft_is_entry': False, 'ft_order_tag': 'airbag_1m_pump_real', 'cost': 796.9462739999999}]",0.0,2,BEAR,🦅 Bear (USANDO BEAR),3488.2260503779985,4488.226050377998,4702.743731993999,214.51768161600103,4.561543087210578
ETH/USDT:USDT,165.903164,165.903164,0.427,2026-02-19 13:05:00+00:00,2026-02-19 13:30:00+00:00,1942.66,1933.89,0.0005,0.0005,25,0.01759222556443511,4.084005211999999,trailing_stop_loss,1989.28,-0.12,1933.89,-0.01,1930.03,1942.78,False,SNIPER_BEAR_SHORT,5.0,True,1771506300000,1771507800000,"[{'amount': 0.427, 'safe_price': 1942.66, 'ft_order_side': 'sell', 'order_filled_timestamp': 1771506300000, 'ft_is_entry': True, 'ft_order_tag': 'SNIPER_BEAR_SHORT', 'cost': 829.9305779099999}, {'amount': 0.427, 'safe_price': 1933.89, 'ft_order_side': 'buy', 'order_filled_timestamp': 1771507800000, 'ft_is_entry': False, 'ft_order_tag': 'trailing_stop_loss', 'cost': 826.183915515}]",0.0,3,LATERAL,🔮 Lateral (USANDO BEAR),3492.3100555899987,4492.310055589998,4702.743731993999,210.43367640400083,4.474700055892167
LINK/USDT:USDT,165.919248,165.919248,97.68,2026-02-19 13:10:00+00:00,2026-02-19 13:30:00+00:00,8.493,8.455,0.0005,0.0005,20,0.017391245958549743,4.037739552,trailing_stop_loss,8.696,-0.12,8.455,-0.01,8.439,8.521,False,SNIPER_BEAR_SHORT,5.0,True,1771506600000,1771507800000,"[{'amount': 97.68, 'safe_price': 8.493, 'ft_order_side': 'sell', 'order_filled_timestamp': 1771506600000, 'ft_is_entry': True, 'ft_order_tag': 'SNIPER_BEAR_SHORT', 'cost': 830.0110381200001}, {'amount': 97.68, 'safe_price': 8.455, 'ft_order_side': 'buy', 'order_filled_timestamp': 1771507800000, 'ft_is_entry': False, 'ft_order_tag': 'trailing_stop_loss', 'cost': 826.2973422}]",0.0,3,LATERAL,🔮 Lateral (USANDO BEAR),3496.3477951419986,4496.347795141999,4702.743731993999,206.39593685199998,4.388840826001942
BTC/USDT:USDT,159.1524,159.1524,0.012,2026-02-19 13:10:00+00:00,2026-02-19 13:40:00+00:00,66313.5,66017.0,0.0005,0.0005,30,0.017375796405520276,3.8696238,trailing_stop_loss,67905.0,-0.12,66017.0,-0.01,65885.3,66401.9,False,SNIPER_BEAR_SHORT,5.0,True,1771506600000,1771508400000,"[{'amount': 0.012, 'safe_price': 66313.5, 'ft_order_side': 'sell', 'order_filled_timestamp': 1771506600000, 'ft_is_entry': True, 'ft_order_tag': 'SNIPER_BEAR_SHORT', 'cost': 796.159881}, {'amount': 0.012, 'safe_price': 66017.0, 'ft_order_side': 'buy', 'order_filled_timestamp': 1771508400000, 'ft_is_entry': False, 'ft_order_tag': 'trailing_stop_loss', 'cost': 792.600102}]",0.0,3,LATERAL,🔮 Lateral (USANDO BEAR),3500.217418941999,4500.217418941998,4702.743731993999,202.52631305200066,4.306556440108804
SOL/USDT:USDT,165.85848,165.85848,10.33,2026-02-19 13:10:00+00:00,2026-02-19 13:40:00+00:00,80.28,79.86,0.0005,0.0005,30,0.021182115721537897,4.9160676599999995,trailing_stop_loss,82.2,-0.12,79.86,-0.01,79.71,80.59,False,SNIPER_BEAR_SHORT,5.0,True,1771506600000,1771508400000,"[{'amount': 10.33, 'safe_price': 80.28, 'ft_order_side': 'sell', 'order_filled_timestamp': 1771506600000, 'ft_is_entry': True, 'ft_order_tag': 'SNIPER_BEAR_SHORT', 'cost': 829.7070462}, {'amount': 10.33, 'safe_price': 79.86, 'ft_order_side': 'buy', 'order_filled_timestamp': 1771508400000, 'ft_is_entry': False, 'ft_order_tag': 'trailing_stop_loss', 'cost': 825.3662769}]",0.0,3,LATERAL,🔮 Lateral (USANDO BEAR),3505.133486601999,4505.133486601999,4702.743731993999,197.61024539200025,4.202020281215962
AVAX/USDT:USDT,164.5188,164.5188,94.0,2026-02-19 13:10:00+00:00,2026-02-19 13:40:00+00:00,8.751,8.684,0.0005,0.0005,30,0.03331713851440633,7.669976999999999,trailing_stop_loss,8.961,-0.12,8.684,-0.01,8.667,8.775,False,SNIPER_BEAR_SHORT,5.0,True,1771506600000,1771508400000,"[{'amount': 94.0, 'safe_price': 8.751, 'ft_order_side': 'sell', 'order_filled_timestamp': 1771506600000, 'ft_is_entry': True, 'ft_order_tag': 'SNIPER_BEAR_SHORT', 'cost': 823.0052969999999}, {'amount': 94.0, 'safe_price': 8.684, 'ft_order_side': 'buy', 'order_filled_timestamp': 1771508400000, 'ft_is_entry': False, 'ft_order_tag': 'trailing_stop_loss', 'cost': 816.7041479999999}]",0.0,3,LATERAL,🔮 Lateral (USANDO BEAR),3512.803463601999,4512.803463601998,4702.743731993999,189.9402683920007,4.038924492095694
XRP/USDT:USDT,166.646376,166.646376,596.7,2026-02-19 13:30:00+00:00,2026-02-19 13:45:00+00:00,1.3964,1.3898,0.0005,0.0005,15,0.01865333984666352,4.349740121999999,trailing_stop_loss,1.4299,-0.12,1.3898,-0.01,1.3871,1.4003,False,SNIPER_BEAR_SHORT,5.0,True,1771507800000,1771508700000,"[{'amount': 596.7, 'safe_price': 1.3964, 'ft_order_side': 'sell', 'order_filled_timestamp': 1771507800000, 'ft_is_entry': True, 'ft_order_tag': 'SNIPER_BEAR_SHORT', 'cost': 833.6484959400001}, {'amount': 596.7, 'safe_price': 1.3898, 'ft_order_side': 'buy', 'order_filled_timestamp': 1771508700000, 'ft_is_entry': False, 'ft_order_tag': 'trailing_stop_loss', 'cost': 829.70830683}]",0.0,3,LATERAL,🔮 Lateral (USANDO BEAR),3517.153203723999,4517.1532037239995,4702.743731993999,185.5905282699996,3.9464308252090916
BNB/USDT:USDT,166.96124,166.96124,1.39,2026-02-19 13:40:00+00:00,2026-02-19 13:45:00+00:00,600.58,597.4,0.0005,0.0005,5,0.02149839447346971,5.02264546,trailing_stop_loss,614.99,-0.12,597.4,-0.01,596.21,600.58,False,SNIPER_BEAR_SHORT,5.0,True,1771508400000,1771508700000,"[{'amount': 1.39, 'safe_price': 600.58, 'ft_order_side': 'sell', 'order_filled_timestamp': 1771508400000, 'ft_is_entry': True, 'ft_order_tag': 'SNIPER_BEAR_SHORT', 'cost': 835.2236031}, {'amount': 1.39, 'safe_price': 597.4, 'ft_order_side': 'buy', 'order_filled_timestamp': 1771508700000, 'ft_is_entry': False, 'ft_order_tag': 'trailing_stop_loss', 'cost': 830.8011929999998}]",0.0,3,LATERAL,🔮 Lateral (USANDO BEAR),3522.175849183999,4522.175849183999,4702.743731993999,180.5678828099999,3.8396283765485504
LINK/USDT:USDT,168.088002,168.088002,99.59,2026-02-19 13:40:00+00:00,2026-02-19 13:45:00+00:00,8.439,8.403,0.0005,0.0005,5,0.016348380375754888,3.8452296539999997,trailing_stop_loss,8.641,-0.12,8.403,-0.01,8.371,8.439,False,SNIPER_BEAR_SHORT,5.0,True,1771508400000,1771508700000,"[{'amount': 99.59, 'safe_price': 8.439, 'ft_order_side': 'sell', 'order_filled_timestamp': 1771508400000, 'ft_is_entry': True, 'ft_order_tag': 'SNIPER_BEAR_SHORT', 'cost': 840.860230005}, {'amount': 99.59, 'safe_price': 8.403, 'ft_order_side': 'buy', 'order_filled_timestamp': 1771508700000, 'ft_is_entry': False, 'ft_order_tag': 'trailing_stop_loss', 'cost': 837.273197385}]",0.0,3,LATERAL,🔮 Lateral (USANDO BEAR),3526.021078837999,4526.021078837999,4702.743731993999,176.72265315599998,3.7578627122228543
ETH/USDT:USDT,167.928888,167.928888,0.436,2026-02-19 13:40:00+00:00,2026-02-19 13:45:00+00:00,1925.79,1916.83,0.0005,0.0005,5,0.018283953872314157,4.296416376,trailing_stop_loss,1972.0,-0.12,1916.83,-0.01,1912.0,1925.8,False,SNIPER_BEAR_SHORT,5.0,True,1771508400000,1771508700000,"[{'amount': 0.436, 'safe_price': 1925.79, 'ft_order_side': 'sell', 'order_filled_timestamp': 1771508400000, 'ft_is_entry': True, 'ft_order_tag': 'SNIPER_BEAR_SHORT', 'cost': 840.0642622199999}, {'amount': 0.436, 'safe_price': 1916.83, 'ft_order_side': 'buy', 'order_filled_timestamp': 1771508700000, 'ft_is_entry': False, 'ft_order_tag': 'trailing_stop_loss', 'cost': 836.15574894}]",0.0,3,LATERAL,🔮 Lateral (USANDO BEAR),3530.317495213999,4530.317495213999,4702.743731993999,172.42623678000018,3.6665029311918333
SOL/USDT:USDT,169.62264,169.62264,10.62,2026-02-19 13:45:00+00:00,2026-02-19 14:45:00+00:00,79.86,80.82,0.0005,0.0005,60,-0.0651678205744495,-15.467775119999997,airbag_1m_pump_real,81.77,-0.12,81.77,-0.12,79.57,81.0,False,SNIPER_BEAR_SHORT,5.0,True,1771508700000,1771512300000,"[{'amount': 10.62, 'safe_price': 79.86, 'ft_order_side': 'sell', 'order_filled_timestamp': 1771508700000, 'ft_is_entry': True, 'ft_order_tag': 'SNIPER_BEAR_SHORT', 'cost': 848.5372565999999}, {'amount': 10.62, 'safe_price': 80.82, 'ft_order_side': 'buy', 'order_filled_timestamp': 1771512300000, 'ft_is_entry': False, 'ft_order_tag': 'airbag_1m_pump_real', 'cost': 858.7375541999999}]",0.0,3,LATERAL,🔮 Lateral (USANDO BEAR),3514.8497200939987,4514.849720093998,4702.743731993999,187.8940119000008,3.995412521029129
AVAX/USDT:USDT,168.392,168.392,97.0,2026-02-19 13:45:00+00:00,2026-02-19 15:15:00+00:00,8.68,8.783,0.0005,0.0005,90,-0.06439365996362235,-15.173137699999998,airbag_1m_pump_real,8.888,-0.12,8.888,-0.12,8.653,8.85,False,SNIPER_BEAR_SHORT,5.0,True,1771508700000,1771514100000,"[{'amount': 97.0, 'safe_price': 8.68, 'ft_order_side': 'sell', 'order_filled_timestamp': 1771508700000, 'ft_is_entry': True, 'ft_order_tag': 'SNIPER_BEAR_SHORT', 'cost': 842.3809799999999}, {'amount': 97.0, 'safe_price': 8.783, 'ft_order_side': 'buy', 'order_filled_timestamp': 1771514100000, 'ft_is_entry': False, 'ft_order_tag': 'airbag_1m_pump_real', 'cost': 852.3769754999998}]",0.0,3,LATERAL,🔮 Lateral (USANDO BEAR),3499.6765823939986,4499.676582393999,4702.743731993999,203.06714960000045,4.318056887056834
DOGE/USDT:USDT,169.64716,169.64716,8780.0,2026-02-19 13:45:00+00:00,2026-02-19 16:05:00+00:00,0.09661,0.09564,0.0005,0.0005,140,0.045349769897915865,10.765458116,trailing_stop_loss,0.09892,-0.12,0.09564,-0.01,0.09545,0.09829,False,SNIPER_BEAR_SHORT,5.0,True,1771508700000,1771517100000,"[{'amount': 8780.0, 'safe_price': 0.09661, 'ft_order_side': 'sell', 'order_filled_timestamp': 1771508700000, 'ft_is_entry': True, 'ft_order_tag': 'SNIPER_BEAR_SHORT', 'cost': 848.6599179}, {'amount': 8780.0, 'safe_price': 0.09564, 'ft_order_side': 'buy', 'order_filled_timestamp': 1771517100000, 'ft_is_entry': False, 'ft_order_tag': 'trailing_stop_loss', 'cost': 840.1390596}]",0.016990435704414,3,LATERAL,🔮 Lateral (USANDO BEAR),3510.4420405099986,4510.442040509999,4702.743731993999,192.301691484,4.089138223197687
